route_id service_id trip_id trip_headsign direction_id block_id shape_id
C63 14 28449070 "West to Georgia Av" 1 A043 C63:51
C63 14 7487070 "East to Deanwood" 0 A043 C63:03
C63 14 1235070 "West to Georgia Av" 1 A043 C63:51
C63 14 632070 "East to Deanwood" 0 A043 C63:03
D2X 1 12968130 "West to Gallery Place" 1 A044 D2X:51
D2X 1 9237130 "East to Capitol Hts" 0 A044 D2X:03
D2X 1 9108130 "West to Gallery Place" 1 A044 D2X:51
D2X 1 14024130 "East to Capitol Hts" 0 A044 D2X:03
D2X 1 35181130 "West to Gallery Place" 1 A044 D2X:51
D2X 1 24794130 "East to Capitol Hts" 0 A044 D2X:03
D2X 2 12968090 "West to Gallery Place" 1 A044 D2X:51
D2X 2 9237090 "East to Capitol Hts" 0 A044 D2X:03
D2X 2 9108090 "West to Gallery Place" 1 A044 D2X:51
D2X 2 14024090 "East to Capitol Hts" 0 A044 D2X:03
D2X 2 35181090 "West to Gallery Place" 1 A044 D2X:51
D2X 2 24794090 "East to Capitol Hts" 0 A044 D2X:03
D2X 3 12968160 "West to Gallery Place" 1 A044 D2X:51
D2X 3 9237160 "East to Capitol Hts" 0 A044 D2X:03
D2X 3 9108160 "West to Gallery Place" 1 A044 D2X:51
D2X 3 14024160 "East to Capitol Hts" 0 A044 D2X:03
D2X 3 35181160 "West to Gallery Place" 1 A044 D2X:51
D2X 3 24794160 "East to Capitol Hts" 0 A044 D2X:03
D2X 4 12968140 "West to Gallery Place" 1 A044 D2X:51
D2X 4 9237140 "East to Capitol Hts" 0 A044 D2X:03
D2X 4 9108140 "West to Gallery Place" 1 A044 D2X:51
D2X 4 14024140 "East to Capitol Hts" 0 A044 D2X:03
D2X 4 35181140 "West to Gallery Place" 1 A044 D2X:51
D2X 4 24794140 "East to Capitol Hts" 0 A044 D2X:03
D2X 5 12968100 "West to Gallery Place" 1 A044 D2X:51
D2X 5 9237100 "East to Capitol Hts" 0 A044 D2X:03
D2X 5 9108100 "West to Gallery Place" 1 A044 D2X:51
D2X 5 14024100 "East to Capitol Hts" 0 A044 D2X:03
D2X 5 35181100 "West to Gallery Place" 1 A044 D2X:51
D2X 5 24794100 "East to Capitol Hts" 0 A044 D2X:03
C63 6 22927110 "East to Deanwood" 0 A044 C63:03
C35 6 33373110 "South to Fort Dupont" 1 A044 C35:51
C35 6 12485110 "North to Deanwood" 0 A044 C35:04
C35 6 23812110 "South to Fort Dupont" 1 A044 C35:51
C35 6 31276110 "North to Deanwood" 0 A044 C35:04
D2X 7 12968120 "West to Gallery Place" 1 A044 D2X:51
D2X 7 9237120 "East to Capitol Hts" 0 A044 D2X:03
D2X 7 9108120 "West to Gallery Place" 1 A044 D2X:51
D2X 7 14024120 "East to Capitol Hts" 0 A044 D2X:03
D2X 7 35181120 "West to Gallery Place" 1 A044 D2X:51
D2X 7 24794120 "East to Capitol Hts" 0 A044 D2X:03
D2X 8 12968170 "West to Gallery Place" 1 A044 D2X:51
D2X 8 9237170 "East to Capitol Hts" 0 A044 D2X:03
D2X 8 9108170 "West to Gallery Place" 1 A044 D2X:51
D2X 8 14024170 "East to Capitol Hts" 0 A044 D2X:03
D2X 8 35181170 "West to Gallery Place" 1 A044 D2X:51
D2X 8 24794170 "East to Capitol Hts" 0 A044 D2X:03
D2X 9 12968150 "West to Gallery Place" 1 A044 D2X:51
D2X 9 9237150 "East to Capitol Hts" 0 A044 D2X:03
D2X 9 9108150 "West to Gallery Place" 1 A044 D2X:51
D2X 9 14024150 "East to Capitol Hts" 0 A044 D2X:03
D2X 9 35181150 "West to Gallery Place" 1 A044 D2X:51
D2X 9 24794150 "East to Capitol Hts" 0 A044 D2X:03
P87 10 12150080 "East to Suitland" 0 A044 P87:03
P96 10 18130080 "South to Oxon Hill P+R" 1 A044 P96:05
P96 10 2459080 "North to Suitland" 0 A044 P96:04
P93 10 12306080 "West to Birchwood" 1 A044 P93:51
P93 10 24542080 "East to Suitland" 0 A044 P93:05
P96 10 35357080 "South to Oxon Hill P+R" 1 A044 P96:05
P96 10 33409080 "North to Suitland" 0 A044 P96:04
P87 10 3216080 "West to Oxon Hill P+R" 1 A044 P87:51
P96 10 2954080 "North to Suitland" 0 A044 P96:04
D2X 11 12968020 "West to Gallery Place" 1 A044 D2X:51
D2X 11 9237020 "East to Capitol Hts" 0 A044 D2X:03
D2X 11 9108020 "West to Gallery Place" 1 A044 D2X:51
D2X 11 14024020 "East to Capitol Hts" 0 A044 D2X:03
D2X 11 35181020 "West to Gallery Place" 1 A044 D2X:51
D2X 11 24794020 "East to Capitol Hts" 0 A044 D2X:03
D2X 12 12968060 "West to Gallery Place" 1 A044 D2X:51
D2X 12 9237060 "East to Capitol Hts" 0 A044 D2X:03
D2X 12 9108060 "West to Gallery Place" 1 A044 D2X:51
D2X 12 14024060 "East to Capitol Hts" 0 A044 D2X:03
D2X 12 35181060 "West to Gallery Place" 1 A044 D2X:51
D2X 12 24794060 "East to Capitol Hts" 0 A044 D2X:03
P87 13 12150010 "East to Suitland" 0 A044 P87:03
P96 13 18130010 "South to Oxon Hill P+R" 1 A044 P96:05
P96 13 2459010 "North to Suitland" 0 A044 P96:04
P93 13 12306010 "West to Birchwood" 1 A044 P93:51
P93 13 24542010 "East to Suitland" 0 A044 P93:05
P96 13 35357010 "South to Oxon Hill P+R" 1 A044 P96:05
P96 13 33409010 "North to Suitland" 0 A044 P96:04
P87 13 3216010 "West to Oxon Hill P+R" 1 A044 P87:51
P96 13 2954010 "North to Suitland" 0 A044 P96:04
C63 14 22927070 "East to Deanwood" 0 A044 C63:03
C35 14 33373070 "South to Fort Dupont" 1 A044 C35:51
C35 14 12485070 "North to Deanwood" 0 A044 C35:04
C35 14 23812070 "South to Fort Dupont" 1 A044 C35:51
C35 14 31276070 "North to Deanwood" 0 A044 C35:04
C35 1 13271130 "South to Naylor Rd" 1 A045 C35:52
C35 1 35805130 "North to Deanwood" 0 A045 C35:03
C35 1 27751130 "South to Naylor Rd" 1 A045 C35:52
D1X 1 13513130 "West to Metro Center" 1 A045 D1X:53
D1X 1 23684130 "East to Naylor Rd Station" 0 A045 D1X:04
C63 1 19854130 "West to Georgia Av" 1 A045 C63:51
C63 1 31765130 "East to Deanwood" 0 A045 C63:03
C35 2 13271090 "South to Naylor Rd" 1 A045 C35:52
C35 2 35805090 "North to Deanwood" 0 A045 C35:03
C35 2 27751090 "South to Naylor Rd" 1 A045 C35:52
D1X 2 13513090 "West to Metro Center" 1 A045 D1X:53
D1X 2 23684090 "East to Naylor Rd Station" 0 A045 D1X:04
C63 2 19854090 "West to Georgia Av" 1 A045 C63:51
C63 2 31765090 "East to Deanwood" 0 A045 C63:03
C35 3 13271160 "South to Naylor Rd" 1 A045 C35:52
C35 3 35805160 "North to Deanwood" 0 A045 C35:03
C35 3 27751160 "South to Naylor Rd" 1 A045 C35:52
D1X 3 13513160 "West to Metro Center" 1 A045 D1X:53
D1X 3 23684160 "East to Naylor Rd Station" 0 A045 D1X:04
C63 3 19854160 "West to Georgia Av" 1 A045 C63:51
C63 3 31765160 "East to Deanwood" 0 A045 C63:03
C35 4 13271140 "South to Naylor Rd" 1 A045 C35:52
C35 4 35805140 "North to Deanwood" 0 A045 C35:03
C35 4 27751140 "South to Naylor Rd" 1 A045 C35:52
D1X 4 13513140 "West to Metro Center" 1 A045 D1X:53
D1X 4 23684140 "East to Naylor Rd Station" 0 A045 D1X:04
C63 4 19854140 "West to Georgia Av" 1 A045 C63:51
C63 4 31765140 "East to Deanwood" 0 A045 C63:03
C35 5 13271100 "South to Naylor Rd" 1 A045 C35:52
C35 5 35805100 "North to Deanwood" 0 A045 C35:03
C35 5 27751100 "South to Naylor Rd" 1 A045 C35:52
D1X 5 13513100 "West to Metro Center" 1 A045 D1X:53
D1X 5 23684100 "East to Naylor Rd Station" 0 A045 D1X:04
C63 5 19854100 "West to Georgia Av" 1 A045 C63:51
C63 5 31765100 "East to Deanwood" 0 A045 C63:03
D10 6 4957110 "East to Southern Av Station" 0 A045 D10:05
D10 6 9462110 "West to Foggy Bottom" 1 A045 D10:53
D10 6 39479110 "East to Southern Av Station" 0 A045 D10:05
D10 6 14997110 "West to Foggy Bottom" 1 A045 D10:53
D10 6 28690110 "East to Southern Av Station" 0 A045 D10:05
P96 6 9680110 "South to Oxon Hill P+R" 1 A045 P96:05
P96 6 4708110 "North to Suitland" 0 A045 P96:04
C35 7 13271120 "South to Naylor Rd" 1 A045 C35:52
C35 7 35805120 "North to Deanwood" 0 A045 C35:03
C35 7 27751120 "South to Naylor Rd" 1 A045 C35:52
D1X 7 13513120 "West to Metro Center" 1 A045 D1X:53
D1X 7 23684120 "East to Naylor Rd Station" 0 A045 D1X:04
C63 7 19854120 "West to Georgia Av" 1 A045 C63:51
C63 7 31765120 "East to Deanwood" 0 A045 C63:03
C35 8 13271170 "South to Naylor Rd" 1 A045 C35:52
C35 8 35805170 "North to Deanwood" 0 A045 C35:03
C35 8 27751170 "South to Naylor Rd" 1 A045 C35:52
D1X 8 13513170 "West to Metro Center" 1 A045 D1X:53
D1X 8 23684170 "East to Naylor Rd Station" 0 A045 D1X:04
C63 8 19854170 "West to Georgia Av" 1 A045 C63:51
C63 8 31765170 "East to Deanwood" 0 A045 C63:03
C35 9 13271150 "South to Naylor Rd" 1 A045 C35:52
C35 9 35805150 "North to Deanwood" 0 A045 C35:03
C35 9 27751150 "South to Naylor Rd" 1 A045 C35:52
D1X 9 13513150 "West to Metro Center" 1 A045 D1X:53
D1X 9 23684150 "East to Naylor Rd Station" 0 A045 D1X:04
C63 9 19854150 "West to Georgia Av" 1 A045 C63:51
C63 9 31765150 "East to Deanwood" 0 A045 C63:03
C63 10 37566080 "East to Deanwood" 0 A045 C63:03
C63 10 7917080 "West to Georgia Av" 1 A045 C63:51
C63 10 24960080 "East to Deanwood" 0 A045 C63:03
C35 10 292080 "South to Naylor Rd" 1 A045 C35:52
C35 10 5888080 "North to Deanwood" 0 A045 C35:03
C63 10 12299080 "West to Georgia Av" 1 A045 C63:51
C63 10 32729080 "East to Deanwood" 0 A045 C63:03
C35 10 22788080 "South to Naylor Rd" 1 A045 C35:52
C35 11 13271020 "South to Naylor Rd" 1 A045 C35:52
C35 11 35805020 "North to Deanwood" 0 A045 C35:03
C35 11 27751020 "South to Naylor Rd" 1 A045 C35:52
D1X 11 13513020 "West to Metro Center" 1 A045 D1X:53
D1X 11 23684020 "East to Naylor Rd Station" 0 A045 D1X:04
C63 11 19854020 "West to Georgia Av" 1 A045 C63:51
C63 11 31765020 "East to Deanwood" 0 A045 C63:03
C35 12 13271060 "South to Naylor Rd" 1 A045 C35:52
C35 12 35805060 "North to Deanwood" 0 A045 C35:03
C35 12 27751060 "South to Naylor Rd" 1 A045 C35:52
D1X 12 13513060 "West to Metro Center" 1 A045 D1X:53
D1X 12 23684060 "East to Naylor Rd Station" 0 A045 D1X:04
C63 12 19854060 "West to Georgia Av" 1 A045 C63:51
C63 12 31765060 "East to Deanwood" 0 A045 C63:03
C63 13 37566010 "East to Deanwood" 0 A045 C63:03
C63 13 7917010 "West to Georgia Av" 1 A045 C63:51
C63 13 24960010 "East to Deanwood" 0 A045 C63:03
C35 13 292010 "South to Naylor Rd" 1 A045 C35:52
C35 13 5888010 "North to Deanwood" 0 A045 C35:03
C63 13 12299010 "West to Georgia Av" 1 A045 C63:51
C63 13 32729010 "East to Deanwood" 0 A045 C63:03
C35 13 22788010 "South to Naylor Rd" 1 A045 C35:52
D10 14 4957070 "East to Southern Av Station" 0 A045 D10:05
D10 14 9462070 "West to Foggy Bottom" 1 A045 D10:53
D10 14 39479070 "East to Southern Av Station" 0 A045 D10:05
D10 14 14997070 "West to Foggy Bottom" 1 A045 D10:53
D10 14 28690070 "East to Southern Av Station" 0 A045 D10:05
P96 14 9680070 "South to Oxon Hill P+R" 1 A045 P96:05
P96 14 4708070 "North to Suitland" 0 A045 P96:04
P90 1 8915130 "East to Suitland" 0 A046 P90:07
P90 1 36985130 "West to Oxon Hill P+R" 1 A046 P90:51
P90 1 34545130 "East to Suitland" 0 A046 P90:07
P93 1 40849130 "West to Birchwood" 1 A046 P93:51
P93 1 20107130 "East to Suitland" 0 A046 P93:05
P93 1 14930130 "West to Birchwood" 1 A046 P93:51
P93 1 19744130 "East to Suitland" 0 A046 P93:05
P93 1 30065130 "West to Birchwood" 1 A046 P93:52
P93 1 11241130 "East to Suitland" 0 A046 P93:06
P90 2 8915090 "East to Suitland" 0 A046 P90:07
P90 2 36985090 "West to Oxon Hill P+R" 1 A046 P90:51
P90 2 34545090 "East to Suitland" 0 A046 P90:07
P93 2 40849090 "West to Birchwood" 1 A046 P93:51
P93 2 20107090 "East to Suitland" 0 A046 P93:05
P93 2 14930090 "West to Birchwood" 1 A046 P93:51
P93 2 19744090 "East to Suitland" 0 A046 P93:05
P93 2 30065090 "West to Birchwood" 1 A046 P93:52
P93 2 11241090 "East to Suitland" 0 A046 P93:06
P90 3 8915160 "East to Suitland" 0 A046 P90:07
P90 3 36985160 "West to Oxon Hill P+R" 1 A046 P90:51
P90 3 34545160 "East to Suitland" 0 A046 P90:07
P93 3 40849160 "West to Birchwood" 1 A046 P93:51
P93 3 20107160 "East to Suitland" 0 A046 P93:05
P93 3 14930160 "West to Birchwood" 1 A046 P93:51
P93 3 19744160 "East to Suitland" 0 A046 P93:05
P93 3 30065160 "West to Birchwood" 1 A046 P93:52
P93 3 11241160 "East to Suitland" 0 A046 P93:06
P90 4 8915140 "East to Suitland" 0 A046 P90:07
P90 4 36985140 "West to Oxon Hill P+R" 1 A046 P90:51
P90 4 34545140 "East to Suitland" 0 A046 P90:07
P93 4 40849140 "West to Birchwood" 1 A046 P93:51
P93 4 20107140 "East to Suitland" 0 A046 P93:05
P93 4 14930140 "West to Birchwood" 1 A046 P93:51
P93 4 19744140 "East to Suitland" 0 A046 P93:05
P93 4 30065140 "West to Birchwood" 1 A046 P93:52
P93 4 11241140 "East to Suitland" 0 A046 P93:06
P90 5 8915100 "East to Suitland" 0 A046 P90:07
P90 5 36985100 "West to Oxon Hill P+R" 1 A046 P90:51
P90 5 34545100 "East to Suitland" 0 A046 P90:07
P93 5 40849100 "West to Birchwood" 1 A046 P93:51
P93 5 20107100 "East to Suitland" 0 A046 P93:05
P93 5 14930100 "West to Birchwood" 1 A046 P93:51
P93 5 19744100 "East to Suitland" 0 A046 P93:05
P93 5 30065100 "West to Birchwood" 1 A046 P93:52
P93 5 11241100 "East to Suitland" 0 A046 P93:06
P94 6 19573110 "West to National Harbor" 1 A046 P94:51
P94 6 5207110 "East to Suitland" 0 A046 P94:03
P94 6 5720110 "West to National Harbor" 1 A046 P94:51
P94 6 18848110 "East to Suitland" 0 A046 P94:03
P90 7 8915120 "East to Suitland" 0 A046 P90:07
P90 7 36985120 "West to Oxon Hill P+R" 1 A046 P90:51
P90 7 34545120 "East to Suitland" 0 A046 P90:07
P93 7 40849120 "West to Birchwood" 1 A046 P93:51
P93 7 20107120 "East to Suitland" 0 A046 P93:05
P93 7 14930120 "West to Birchwood" 1 A046 P93:51
P93 7 19744120 "East to Suitland" 0 A046 P93:05
P93 7 30065120 "West to Birchwood" 1 A046 P93:52
P93 7 11241120 "East to Suitland" 0 A046 P93:06
P90 8 8915170 "East to Suitland" 0 A046 P90:07
P90 8 36985170 "West to Oxon Hill P+R" 1 A046 P90:51
P90 8 34545170 "East to Suitland" 0 A046 P90:07
P93 8 40849170 "West to Birchwood" 1 A046 P93:51
P93 8 20107170 "East to Suitland" 0 A046 P93:05
P93 8 14930170 "West to Birchwood" 1 A046 P93:51
P93 8 19744170 "East to Suitland" 0 A046 P93:05
P93 8 30065170 "West to Birchwood" 1 A046 P93:52
P93 8 11241170 "East to Suitland" 0 A046 P93:06
P90 9 8915150 "East to Suitland" 0 A046 P90:07
P90 9 36985150 "West to Oxon Hill P+R" 1 A046 P90:51
P90 9 34545150 "East to Suitland" 0 A046 P90:07
P93 9 40849150 "West to Birchwood" 1 A046 P93:51
P93 9 20107150 "East to Suitland" 0 A046 P93:05
P93 9 14930150 "West to Birchwood" 1 A046 P93:51
P93 9 19744150 "East to Suitland" 0 A046 P93:05
P93 9 30065150 "West to Birchwood" 1 A046 P93:52
P93 9 11241150 "East to Suitland" 0 A046 P93:06
C63 10 36008080 "West to Georgia Av" 1 A046 C63:51
C63 10 10098080 "East to Deanwood" 0 A046 C63:03
C35 10 11535080 "South to Naylor Rd" 1 A046 C35:52
D10 10 677080 "West to Foggy Bottom" 1 A046 D10:53
D10 10 25716080 "East to Southern Av Station" 0 A046 D10:05
D10 10 17545080 "West to Foggy Bottom" 1 A046 D10:53
D10 10 34077080 "East to Southern Av Station" 0 A046 D10:05
P90 11 8915020 "East to Suitland" 0 A046 P90:07
P90 11 36985020 "West to Oxon Hill P+R" 1 A046 P90:51
P90 11 34545020 "East to Suitland" 0 A046 P90:07
P93 11 40849020 "West to Birchwood" 1 A046 P93:51
P93 11 20107020 "East to Suitland" 0 A046 P93:05
P93 11 14930020 "West to Birchwood" 1 A046 P93:51
P93 11 19744020 "East to Suitland" 0 A046 P93:05
P93 11 30065020 "West to Birchwood" 1 A046 P93:52
P93 11 11241020 "East to Suitland" 0 A046 P93:06
P90 12 8915060 "East to Suitland" 0 A046 P90:07
P90 12 36985060 "West to Oxon Hill P+R" 1 A046 P90:51
P90 12 34545060 "East to Suitland" 0 A046 P90:07
P93 12 40849060 "West to Birchwood" 1 A046 P93:51
P93 12 20107060 "East to Suitland" 0 A046 P93:05
P93 12 14930060 "West to Birchwood" 1 A046 P93:51
P93 12 19744060 "East to Suitland" 0 A046 P93:05
P93 12 30065060 "West to Birchwood" 1 A046 P93:52
P93 12 11241060 "East to Suitland" 0 A046 P93:06
C63 13 36008010 "West to Georgia Av" 1 A046 C63:51
C63 13 10098010 "East to Deanwood" 0 A046 C63:03
C35 13 11535010 "South to Naylor Rd" 1 A046 C35:52
D10 13 677010 "West to Foggy Bottom" 1 A046 D10:53
D10 13 25716010 "East to Southern Av Station" 0 A046 D10:05
D10 13 17545010 "West to Foggy Bottom" 1 A046 D10:53
D10 13 34077010 "East to Southern Av Station" 0 A046 D10:05
P94 14 19573070 "West to National Harbor" 1 A046 P94:51
P94 14 5207070 "East to Suitland" 0 A046 P94:03
P94 14 5720070 "West to National Harbor" 1 A046 P94:51
P94 14 18848070 "East to Suitland" 0 A046 P94:03
P87 1 36235130 "East to Suitland" 0 A047 P87:03
P96 1 33289130 "South to Oxon Hill P+R" 1 A047 P96:05
P96 1 27858130 "North to Suitland" 0 A047 P96:04
P87 1 23195130 "West to Oxon Hill P+R" 1 A047 P87:51
P87 1 27877130 "East to Suitland" 0 A047 P87:03
D10 1 7575130 "West to Foggy Bottom" 1 A047 D10:53
D10 1 12149130 "East to Southern Av Station" 0 A047 D10:05
D10 1 19782130 "West to Foggy Bottom" 1 A047 D10:53
D10 1 37091130 "East to Southern Av Station" 0 A047 D10:05
P87 2 36235090 "East to Suitland" 0 A047 P87:03
P96 2 33289090 "South to Oxon Hill P+R" 1 A047 P96:05
P96 2 27858090 "North to Suitland" 0 A047 P96:04
P87 2 23195090 "West to Oxon Hill P+R" 1 A047 P87:51
P87 2 27877090 "East to Suitland" 0 A047 P87:03
D10 2 7575090 "West to Foggy Bottom" 1 A047 D10:53
D10 2 12149090 "East to Southern Av Station" 0 A047 D10:05
D10 2 19782090 "West to Foggy Bottom" 1 A047 D10:53
D10 2 37091090 "East to Southern Av Station" 0 A047 D10:05
P87 3 36235160 "East to Suitland" 0 A047 P87:03
P96 3 33289160 "South to Oxon Hill P+R" 1 A047 P96:05
P96 3 27858160 "North to Suitland" 0 A047 P96:04
P87 3 23195160 "West to Oxon Hill P+R" 1 A047 P87:51
P87 3 27877160 "East to Suitland" 0 A047 P87:03
D10 3 7575160 "West to Foggy Bottom" 1 A047 D10:53
D10 3 12149160 "East to Southern Av Station" 0 A047 D10:05
D10 3 19782160 "West to Foggy Bottom" 1 A047 D10:53
D10 3 37091160 "East to Southern Av Station" 0 A047 D10:05
P87 4 36235140 "East to Suitland" 0 A047 P87:03
P96 4 33289140 "South to Oxon Hill P+R" 1 A047 P96:05
P96 4 27858140 "North to Suitland" 0 A047 P96:04
P87 4 23195140 "West to Oxon Hill P+R" 1 A047 P87:51
P87 4 27877140 "East to Suitland" 0 A047 P87:03
D10 4 7575140 "West to Foggy Bottom" 1 A047 D10:53
D10 4 12149140 "East to Southern Av Station" 0 A047 D10:05
D10 4 19782140 "West to Foggy Bottom" 1 A047 D10:53
D10 4 37091140 "East to Southern Av Station" 0 A047 D10:05
P87 5 36235100 "East to Suitland" 0 A047 P87:03
P96 5 33289100 "South to Oxon Hill P+R" 1 A047 P96:05
P96 5 27858100 "North to Suitland" 0 A047 P96:04
P87 5 23195100 "West to Oxon Hill P+R" 1 A047 P87:51
P87 5 27877100 "East to Suitland" 0 A047 P87:03
D10 5 7575100 "West to Foggy Bottom" 1 A047 D10:53
D10 5 12149100 "East to Southern Av Station" 0 A047 D10:05
D10 5 19782100 "West to Foggy Bottom" 1 A047 D10:53
D10 5 37091100 "East to Southern Av Station" 0 A047 D10:05
D1X 6 19111110 "West to Metro Center" 1 A047 D1X:53
D1X 6 39335110 "East to Naylor Rd Station" 0 A047 D1X:04
D1X 6 29389110 "West to Metro Center" 1 A047 D1X:53
D1X 6 22854110 "East to Naylor Rd Station" 0 A047 D1X:04
D1X 6 37661110 "West to Metro Center" 1 A047 D1X:53
D1X 6 7956110 "East to Naylor Rd Station" 0 A047 D1X:04
P87 7 36235120 "East to Suitland" 0 A047 P87:03
P96 7 33289120 "South to Oxon Hill P+R" 1 A047 P96:05
P96 7 27858120 "North to Suitland" 0 A047 P96:04
P87 7 23195120 "West to Oxon Hill P+R" 1 A047 P87:51
P87 7 27877120 "East to Suitland" 0 A047 P87:03
D10 7 7575120 "West to Foggy Bottom" 1 A047 D10:53
D10 7 12149120 "East to Southern Av Station" 0 A047 D10:05
D10 7 19782120 "West to Foggy Bottom" 1 A047 D10:53
D10 7 37091120 "East to Southern Av Station" 0 A047 D10:05
P87 8 36235170 "East to Suitland" 0 A047 P87:03
P96 8 33289170 "South to Oxon Hill P+R" 1 A047 P96:05
P96 8 27858170 "North to Suitland" 0 A047 P96:04
P87 8 23195170 "West to Oxon Hill P+R" 1 A047 P87:51
P87 8 27877170 "East to Suitland" 0 A047 P87:03
D10 8 7575170 "West to Foggy Bottom" 1 A047 D10:53
D10 8 12149170 "East to Southern Av Station" 0 A047 D10:05
D10 8 19782170 "West to Foggy Bottom" 1 A047 D10:53
D10 8 37091170 "East to Southern Av Station" 0 A047 D10:05
P87 9 36235150 "East to Suitland" 0 A047 P87:03
P96 9 33289150 "South to Oxon Hill P+R" 1 A047 P96:05
P96 9 27858150 "North to Suitland" 0 A047 P96:04
P87 9 23195150 "West to Oxon Hill P+R" 1 A047 P87:51
P87 9 27877150 "East to Suitland" 0 A047 P87:03
D10 9 7575150 "West to Foggy Bottom" 1 A047 D10:53
D10 9 12149150 "East to Southern Av Station" 0 A047 D10:05
D10 9 19782150 "West to Foggy Bottom" 1 A047 D10:53
D10 9 37091150 "East to Southern Av Station" 0 A047 D10:05
P94 10 28429080 "West to National Harbor" 1 A047 P94:51
P94 10 16252080 "East to Suitland" 0 A047 P94:03
P96 10 29067080 "South to Oxon Hill P+R" 1 A047 P96:05
P87 10 29228080 "East to Suitland" 0 A047 P87:03
P93 10 36244080 "West to Birchwood" 1 A047 P93:52
P93 10 26593080 "East to Suitland" 0 A047 P93:06
P94 10 25706080 "West to National Harbor" 1 A047 P94:51
P94 10 2125080 "East to Suitland" 0 A047 P94:03
P87 11 36235020 "East to Suitland" 0 A047 P87:03
P96 11 33289020 "South to Oxon Hill P+R" 1 A047 P96:05
P96 11 27858020 "North to Suitland" 0 A047 P96:04
P87 11 23195020 "West to Oxon Hill P+R" 1 A047 P87:51
P87 11 27877020 "East to Suitland" 0 A047 P87:03
D10 11 7575020 "West to Foggy Bottom" 1 A047 D10:53
D10 11 12149020 "East to Southern Av Station" 0 A047 D10:05
D10 11 19782020 "West to Foggy Bottom" 1 A047 D10:53
D10 11 37091020 "East to Southern Av Station" 0 A047 D10:05
P87 12 36235060 "East to Suitland" 0 A047 P87:03
P96 12 33289060 "South to Oxon Hill P+R" 1 A047 P96:05
P96 12 27858060 "North to Suitland" 0 A047 P96:04
P87 12 23195060 "West to Oxon Hill P+R" 1 A047 P87:51
P87 12 27877060 "East to Suitland" 0 A047 P87:03
D10 12 7575060 "West to Foggy Bottom" 1 A047 D10:53
D10 12 12149060 "East to Southern Av Station" 0 A047 D10:05
D10 12 19782060 "West to Foggy Bottom" 1 A047 D10:53
D10 12 37091060 "East to Southern Av Station" 0 A047 D10:05
P94 13 28429010 "West to National Harbor" 1 A047 P94:51
P94 13 16252010 "East to Suitland" 0 A047 P94:03
P96 13 29067010 "South to Oxon Hill P+R" 1 A047 P96:05
P87 13 29228010 "East to Suitland" 0 A047 P87:03
P93 13 36244010 "West to Birchwood" 1 A047 P93:52
P93 13 26593010 "East to Suitland" 0 A047 P93:06
P94 13 25706010 "West to National Harbor" 1 A047 P94:51
